ID,class
241487278,unknown
372979919,2
94795267,unknown
148670312,2
6930504,2
224697380,unknown
230544163,unknown
310493433,unknown
294317683,unknown
12986683,unknown
106000240,unknown
155533755,unknown
363251031,unknown
67603024,1
200438770,unknown
175409340,unknown
379699684,unknown
245731295,unknown
130751617,unknown
190020429,unknown
157584683,unknown
194349141,unknown
339099009,unknown
391316950,unknown
363522597,2
51828013,2
29951726,unknown
208909650,2
232396270,2
232007259,unknown
69378396,unknown
191583977,unknown
232022790,unknown
73336710,2
3295465,2
98633118,unknown
73105933,unknown
29444378,unknown
96931087,unknown
288273833,unknown
105820850,unknown
14210752,unknown
310492339,unknown
490400,2
94000316,unknown
215102406,unknown
355204001,2
13177984,unknown
148594688,unknown
23998378,unknown
276540562,2
145628606,2
3335037,unknown
92494703,unknown
296704432,unknown
121472605,unknown
138578307,unknown
106310561,2
114619014,2
99936152,2
390044034,unknown
5197704,unknown
87484915,2
9605827,unknown
226706299,unknown
245476220,unknown
98304962,unknown
118268472,unknown
156361582,unknown
64161444,unknown
13146302,unknown
42996245,unknown
378054979,unknown
99677405,unknown
363240023,unknown
201434223,unknown
163653803,unknown
1869382,unknown
288495869,unknown
294427707,2
94256644,unknown
230519287,unknown
272687023,unknown
372693224,unknown
163662271,1
4605594,unknown
239240036,unknown
209709679,1
67613366,unknown
12786327,2
73237160,unknown
244659858,2
224244344,unknown
156145693,unknown
94305223,unknown
234555755,unknown
70019090,unknown
218649178,unknown
19592281,unknown
45521355,2
93566463,unknown
15128877,unknown
246028075,2
99797347,unknown
244280589,unknown
98979168,unknown
94066675,unknown
190919075,unknown
310126535,unknown
245771419,unknown
94709623,unknown
157620860,unknown
115226174,2
67565988,2
363248095,unknown
209590631,unknown
211176697,unknown
245163062,unknown
43460392,unknown
191192940,2
191104891,unknown
320787625,2
121298347,2
73256315,unknown
200625825,2
72756711,unknown
54897426,unknown
28910727,2
288720727,unknown
241490295,unknown
363230180,unknown
219799571,unknown
299000353,unknown
91883030,unknown
272316113,unknown
12807026,2
225288410,2
391146835,unknown
12830383,1
155740795,unknown
298969526,unknown
42851790,unknown
346410444,unknown
15506458,unknown
121711747,unknown
248902238,unknown
223936073,2
94427420,unknown
224976560,unknown
301227016,unknown
72628936,1
69359502,unknown
181983566,2
209520962,unknown
378574642,2
29053879,unknown
232900415,unknown
56021112,unknown
234590508,unknown
25235188,2
92709504,unknown
372736641,unknown
98975776,unknown
13385445,unknown
99155774,unknown
99355809,unknown
355109699,unknown
94824045,unknown
87823631,unknown
13360148,unknown
10807994,unknown
363224440,2
98685635,unknown
69383449,unknown
218290041,unknown
87771869,unknown
390401773,unknown
12793692,unknown
42221129,unknown
71243171,2
277152496,unknown
155453874,unknown
198738114,unknown
390339592,unknown
42985549,unknown
56112695,unknown
392275205,unknown
12665273,2
210655305,unknown
339154119,unknown
86721222,unknown
218124072,unknown
190953206,unknown
13420522,unknown
96562968,2
96464751,unknown
154659509,unknown
194348543,unknown
84724277,2
310517387,unknown
73251819,unknown
315580236,unknown
99343982,unknown
288275429,unknown
240326330,unknown
99133931,unknown
331522513,unknown
219384809,2
87943797,unknown
339965667,unknown
235450657,unknown
225295512,unknown
71999192,unknown
121713131,unknown
15862547,unknown
94270890,unknown
339260239,unknown
115723283,unknown
338507157,2
331527612,unknown
163649809,2
29953371,unknown
36081329,unknown
375342300,unknown
190003061,unknown
107075601,unknown
209971407,2
190831123,unknown
43057716,unknown
403235564,unknown
355127360,unknown
164858756,unknown
49853070,unknown
209685500,unknown
88056278,unknown
245316602,2
101500539,unknown
15482363,unknown
309938432,unknown
277077636,2
241514515,unknown
218031037,unknown
331500881,2
94636081,unknown
332489643,unknown
218286432,unknown
93221824,unknown
226619964,unknown
241062867,unknown
312931453,unknown
8988247,unknown
96584900,2
45290108,unknown
246051540,unknown
84347343,unknown
48200074,unknown
207798045,2
72474986,unknown
234605228,unknown
106709990,unknown
36287858,unknown
115706480,2
155821494,unknown
200540774,unknown
50291724,unknown
260523418,unknown
310765814,2
3326918,unknown
94596056,2
337914951,unknown
230406512,unknown
113587572,unknown
312901971,unknown
91865192,unknown
12663527,unknown
203555263,unknown
241489750,unknown
191420647,unknown
249234390,unknown
209683170,unknown
224985393,unknown
242491888,unknown
331491775,2
94816356,2
209124742,unknown
43028065,unknown
178862043,unknown
234435664,unknown
73390228,unknown
47756226,unknown
121850678,unknown
155552725,unknown
151125588,unknown
164110152,unknown
163826208,unknown
224710901,unknown
33113180,unknown
386139120,2
191647805,unknown
139836653,2
156203384,2
111236030,unknown
355106383,unknown
56514778,unknown
283084497,unknown
140489484,unknown
139221359,unknown
4441119,unknown
246052924,unknown
139238285,unknown
41249229,1
198793589,2
195447157,unknown
106732910,2
29448492,unknown
73345016,unknown
15073760,unknown
92723429,unknown
230455108,unknown
378244131,unknown
86619974,unknown
71450359,2
346386545,unknown
344375334,unknown
92726978,unknown
164850957,unknown
331519611,unknown
43116531,unknown
95579613,unknown
272338059,unknown
218399068,unknown
10002856,unknown
244666183,unknown
339733850,unknown
74815308,unknown
25019895,unknown
43372323,unknown
105594243,2
81625094,unknown
272416582,unknown
219551022,unknown
12689943,unknown
362952203,unknown
92672681,unknown
12665114,2
98564738,unknown
139260718,unknown
331500901,2
13582327,unknown
339068479,unknown
155587889,2
69391882,unknown
296247321,unknown
248928549,unknown
239608198,unknown
363671804,unknown
195581189,unknown
95816063,unknown
94191871,unknown
312452533,unknown
100075666,unknown
43013383,unknown
340077315,unknown
355110999,unknown
238196190,unknown
268776710,unknown
245156996,unknown
189191215,2
167165853,unknown
175477430,unknown
191232763,2
230651378,unknown
235439852,unknown
310157980,unknown
339963821,unknown
224669604,2
99285596,unknown
86785697,2
73086773,unknown
314907443,2
241535004,unknown
194382105,unknown
210634002,unknown
156525321,unknown
166074488,unknown
378359644,unknown
60329468,2
155536706,unknown
246406191,unknown
200456507,unknown
54305807,unknown
148627649,unknown
39039845,unknown
299108630,unknown
71989375,1
23784216,unknown
99677414,unknown
98800433,unknown
69996548,unknown
68463183,unknown
115043736,unknown
339114960,unknown
105814878,unknown
355156730,2
378161062,2
94052265,unknown
212272924,unknown
163585269,1
67628415,unknown
36712175,unknown
43438208,2
390047458,unknown
96570926,unknown
390070733,unknown
238397626,unknown
310107935,unknown
73282397,unknown
241533507,unknown
298969532,unknown
100064665,unknown
2544322,unknown
14994481,2
155676058,2
200057719,unknown
40384351,unknown
232465409,2
12671630,unknown
94521047,unknown
130275669,unknown
231570793,unknown
336428520,unknown
155529817,unknown
218052005,unknown
43322914,2
355239156,1
315808420,unknown
86329165,unknown
361227152,unknown
94273172,unknown
13236255,unknown
121655131,unknown
283208941,unknown
9129214,unknown
246377888,2
163815371,unknown
179084676,unknown
12800017,unknown
190427069,unknown
225908817,2
126802629,2
95086997,unknown
182003892,unknown
94143493,unknown
310172555,2
299066881,unknown
67628673,2
234212709,unknown
248899134,unknown
314579037,unknown
87625992,2
179137248,2
152335738,unknown
272178930,unknown
12661384,1
346362834,2
241500869,unknown
399971151,unknown
168175802,unknown
121366950,2
54749652,unknown
234579075,2
191140624,unknown
164883095,unknown
355126770,2
190450449,2
30078393,unknown
208918194,unknown
151002470,unknown
65509573,unknown
68624624,unknown
68458303,unknown
94314240,unknown
232382461,2
67614591,unknown
85023472,unknown
272510102,unknown
205765038,2
17147169,unknown
12681989,unknown
218280100,unknown
89232654,unknown
92110626,unknown
218307863,unknown
10529218,unknown
93999434,unknown
85939061,unknown
99308011,unknown
94119036,unknown
70807119,2
372530960,unknown
692149,2
94137381,unknown
232403123,unknown
94578157,unknown
355215771,2
12787671,unknown
103531928,2
20521889,2
272316105,unknown
339738383,unknown
12982713,unknown
155841944,unknown
55733648,unknown
246111227,unknown
42745572,unknown
49095985,unknown
151191057,unknown
243779090,unknown
310409490,unknown
106846945,unknown
17386024,unknown
88303648,2
224314033,unknown
363050561,2
94334461,unknown
200598316,unknown
121499861,unknown
224989493,unknown
339095631,unknown
155661819,unknown
372677242,unknown
87820152,unknown
42657862,unknown
314835655,unknown
331499756,unknown
245475629,unknown
355094142,unknown
9207307,2
13371225,unknown
141059270,unknown
99400329,unknown
225687034,2
105434891,unknown
157634654,2
208960226,2
158398494,2
366996204,unknown
300501024,unknown
12660562,2
94306278,unknown
96610995,unknown
234194930,2
33641898,unknown
372813334,2
96304661,2
164879721,unknown
121486180,unknown
339642723,unknown
310108194,unknown
43037321,unknown
12532622,unknown
368790611,unknown
99506343,unknown
121480954,unknown
331522554,unknown
355208500,unknown
244795213,unknown
105422803,unknown
179032319,2
70107772,1
182998894,unknown
386010335,unknown
180027041,unknown
13412035,unknown
386046317,unknown
210547964,unknown
86573784,unknown
85026141,unknown
29157700,2
208921478,2
54768933,2
382906826,2
105974918,unknown
382920729,2
16382601,unknown
94552774,2
121540284,unknown
214144772,2
200629160,2
94193986,unknown
175042339,unknown
232010919,unknown
121562804,unknown
272873624,unknown
128648564,2
29056478,unknown
239195192,unknown
92153472,2
269895564,unknown
99231090,unknown
21534204,unknown
15452133,unknown
234642709,2
155133651,unknown
86647767,unknown
99165737,unknown
99249033,unknown
327628938,unknown
62294139,unknown
230445172,unknown
87158771,unknown
176592851,unknown
225858255,unknown
98672479,unknown
402915344,unknown
71463388,2
9155436,unknown
218024382,unknown
37313658,unknown
43346440,2
86555588,2
12786195,unknown
118271540,unknown
43033203,unknown
194327647,unknown
95111767,unknown
225031742,unknown
96569532,unknown
105981681,unknown
91823339,unknown
98975966,unknown
69285696,unknown
146740653,unknown
191414958,unknown
97112213,unknown
155553357,unknown
96925114,1
68464110,2
196089817,unknown
32457686,unknown
175412821,unknown
230712278,2
13365404,unknown
94712708,2
101504205,2
73299598,unknown
190417473,unknown
75604044,unknown
339489903,unknown
155536669,unknown
909347,unknown
54815810,unknown
339659518,unknown
272334240,2
191638456,unknown
105848040,2
13035031,unknown
61429103,unknown
94502666,2
218148336,unknown
175534676,unknown
294620123,unknown
69996563,unknown
69378897,unknown
298359198,unknown
29063973,unknown
390380829,unknown
272776465,unknown
207183378,unknown
92065256,2
312003012,2
16078195,unknown
308099887,unknown
234890846,unknown
312449485,2
60897475,unknown
4640571,2
43362276,unknown
106713287,unknown
272462876,unknown
242500173,unknown
194346198,unknown
339079350,unknown
123876165,unknown
29488902,unknown
31000107,unknown
382948348,unknown
248913593,unknown
209948355,unknown
175756294,unknown
333651061,unknown
102491113,unknown
243778573,unknown
157585120,unknown
158633723,1
148598802,unknown
137856143,unknown
97065732,unknown
191127868,unknown
166540331,unknown
376285580,unknown
331538396,unknown
175756707,1
289868304,unknown
158307141,unknown
168311948,unknown
48705668,unknown
13353789,unknown
114767908,unknown
114898993,unknown
43460373,unknown
32421586,unknown
23897600,unknown
268996244,unknown
355157638,unknown
69612468,unknown
163686831,2
372722905,unknown
105865418,unknown
299173797,unknown
175544518,unknown
115628630,unknown
272470588,unknown
99939968,unknown
163895482,unknown
219394540,unknown
105794582,2
8871040,unknown
163700489,unknown
26080904,unknown
199950649,unknown
272302022,unknown
231992328,unknown
348372159,unknown
331505584,unknown
226589740,2
244702022,unknown
224979428,2
355126787,unknown
72654947,unknown
363598460,unknown
3511342,unknown
201003749,2
67624088,unknown
21937120,2
149158419,2
240382352,unknown
158583193,unknown
234574982,unknown
68532650,2
312504251,unknown
15125437,2
226643569,unknown
31730208,unknown
1971208,unknown
357233542,unknown
309951364,unknown
336477637,2
191178525,2
94596672,unknown
269106799,unknown
250540627,unknown
191701182,unknown
224169658,2
120954051,2
91700923,unknown
246371229,2
163709728,unknown
309937959,unknown
224256942,unknown
209589172,unknown
230473478,2
100075804,unknown
372695460,2
224982712,unknown
339838914,unknown
339089986,unknown
194334651,unknown
363582052,unknown
225890382,2
218307028,unknown
99190654,unknown
209921572,2
210358606,unknown
189799808,unknown
96574386,2
230336858,unknown
363054494,unknown
230630134,2
339073720,unknown
312152984,unknown
158368167,1
97082705,unknown
52082339,unknown
96974858,unknown
78151046,unknown
376211461,unknown
355006054,unknown
235439784,unknown
87783936,unknown
363064948,unknown
230594664,unknown
194336453,2
158304400,unknown
73247244,2
251369879,unknown
54896405,2
6763282,2
113048587,unknown
97321374,unknown
386015067,unknown
254232010,unknown
43019093,2
149702721,2
38947978,unknown
230401717,unknown
97728686,unknown
156082481,2
5528947,unknown
31274729,unknown
105873398,unknown
93541623,2
179030601,unknown
115706586,unknown
108405437,unknown
311464078,2
64878222,unknown
68355967,unknown
163707845,unknown
372970437,2
376262781,unknown
67587732,unknown
99942248,unknown
179069924,2
268819388,unknown
84459175,unknown
6510044,unknown
98083624,unknown
99675953,unknown
158337697,2
121603828,unknown
246172018,unknown
230437613,unknown
310426674,2
12792454,unknown
230457373,unknown
339158542,2
56938761,unknown
9694736,2
245484434,unknown
115327313,unknown
225015343,unknown
244690441,2
73302443,2
87596315,2
244298094,unknown
29221727,unknown
276993602,unknown
225928542,2
70834787,unknown
95647100,unknown
95563186,2
98826456,unknown
209669583,2
175792843,2
63531348,unknown
248913636,unknown
240784100,unknown
4947987,unknown
50739018,unknown
218286427,unknown
72341277,unknown
67621963,unknown
18810,unknown
87705000,unknown
94197463,unknown
87728503,unknown
1348626,2
310142687,unknown
155604712,unknown
198773934,unknown
209047974,unknown
372813321,2
103775423,unknown
158574502,2
3635522,unknown
191203449,unknown
181152920,unknown
164594711,unknown
12809420,unknown
325764857,unknown
279498250,unknown
99206553,2
190954203,unknown
191113756,unknown
94322890,2
390499745,unknown
390321898,unknown
84719105,unknown
234723533,unknown
224628323,unknown
226668053,1
114275952,unknown
139252631,unknown
12811381,unknown
368783688,unknown
272686571,unknown
246416747,2
198782627,unknown
72621161,unknown
86720070,2
54796754,unknown
276992198,1
190830732,2
355216460,unknown
246059274,unknown
190409345,unknown
378479007,unknown
236147293,unknown
195421326,unknown
123587742,2
92056896,2
121261062,unknown
139199270,unknown
232035280,2
121457212,unknown
179039624,1
85906008,2
260549093,2
84305762,unknown
232450630,unknown
155554019,2
114690366,unknown
99282483,unknown
69726688,unknown
70514861,2
234849163,unknown
90470382,unknown
97391153,unknown
155782785,unknown
339091948,unknown
234890833,unknown
49220172,unknown
249342497,unknown
68448933,unknown
272316952,unknown
288125348,unknown
372536125,unknown
232353291,2
355297154,unknown
248788763,2
336423824,2
322485406,unknown
241505575,unknown
156182596,unknown
97779275,unknown
94206013,unknown
28828039,unknown
201420450,2
91573745,unknown
13380804,unknown
310437454,2
12798128,unknown
44828594,unknown
344937137,unknown
243832351,unknown
106719810,unknown
116747423,2
191705250,2
86638497,unknown
339553089,1
94325329,unknown
200016689,2
310406925,unknown
310446154,unknown
321252663,unknown
402916803,2
355121186,unknown
246384206,unknown
94018338,unknown
69322357,unknown
98652540,unknown
265386877,unknown
107891155,unknown
115682424,unknown
245251869,unknown
86821723,unknown
51844932,unknown
226289543,unknown
68531047,unknown
163837302,1
5846746,unknown
12678464,unknown
94397981,unknown
112156394,2
112871371,unknown
372869822,unknown
164764852,unknown
107204193,unknown
230429959,unknown
204397693,unknown
378429369,unknown
249352077,unknown
224969248,2
245267484,unknown
91966701,unknown
99189433,unknown
70031194,unknown
218110368,unknown
105980024,unknown
234597658,unknown
94339214,1
67711554,2
126669421,unknown
175557731,unknown
246383774,2
340075634,2
102594149,unknown
272678994,unknown
115318919,unknown
363129990,unknown
163672196,unknown
191802104,unknown
241494733,unknown
253738479,unknown
218270973,unknown
13423626,unknown
85394190,unknown
209867499,2
77083548,unknown
390345769,2
86247685,unknown
372742049,unknown
47678927,unknown
73305784,unknown
199059208,unknown
1739315,2
298717137,unknown
28095167,unknown
94247268,unknown
224252555,2
73249706,2
275108926,2
105976278,2
234706182,unknown
209722180,unknown
192096994,unknown
226710194,unknown
3329673,unknown
87823679,unknown
43392351,unknown
245426408,2
115911613,2
272496430,unknown
2180395,unknown
195439414,unknown
230347018,2
43466426,unknown
392157177,unknown
179039804,2
390768230,unknown
200566035,unknown
175096484,unknown
288398058,unknown
12780243,unknown
346386384,unknown
399965293,unknown
286893176,unknown
14948884,unknown
95564488,unknown
175405827,unknown
274526878,1
45694893,unknown
390431349,unknown
28910861,unknown
98663181,unknown
224708990,unknown
67654299,unknown
246363180,2
269425552,unknown
249069369,unknown
288297118,unknown
95576647,unknown
219541821,unknown
16115135,2
231994165,unknown
199951559,unknown
9008058,unknown
312357279,unknown
93651813,2
294455185,1
68988638,2
272481041,unknown
399688811,unknown
106502194,unknown
73023585,2
3282970,2
211082169,unknown
363080222,1
21060008,unknown
30484371,unknown
69601696,2
185846378,unknown
106370142,unknown
100078578,unknown
166067458,unknown
234435616,unknown
312108481,unknown
234859915,unknown
151231602,unknown
155735970,unknown
299112287,unknown
225902725,unknown
158269136,2
94888230,unknown
121801611,unknown
25604995,unknown
332086911,unknown
48536359,unknown
177739520,unknown
196255010,unknown
163866795,2
9667606,2
98653622,unknown
72360542,2
234355896,unknown
235291232,2
390341816,unknown
68593074,unknown
13267246,2
245824995,2
390143515,unknown
244797634,2
288336489,unknown
65719497,unknown
1066033,unknown
245336197,unknown
94217511,unknown
179030234,unknown
73416025,unknown
223047550,2
331641684,unknown
245377598,2
272690479,unknown
191118257,2
12805239,unknown
201067742,2
245507023,2
245721900,2
2864086,2
29638820,2
73014400,unknown
232447747,unknown
200561222,unknown
245720843,unknown
92566590,unknown
114633590,unknown
175760430,unknown
234852718,unknown
168135949,unknown
94183203,unknown
234393427,unknown
272536662,unknown
149555693,2
87853285,2
37708180,unknown
94135693,unknown
209487165,unknown
156218109,2
16950570,unknown
175539661,unknown
376192239,unknown
15457010,unknown
200625132,2
224204146,unknown
68458703,unknown
12804459,unknown
13384703,unknown
181150923,unknown
99971255,unknown
386002498,unknown
331624156,unknown
294328648,unknown
230670894,unknown
67685873,unknown
70833560,unknown
261273379,unknown
155605176,unknown
142986683,2
149148559,unknown
279241737,unknown
383089371,unknown
121265419,unknown
27178993,unknown
363681784,unknown
73024958,2
198793596,2
98653768,unknown
187182569,unknown
313521604,2
190020413,unknown
38099555,unknown
105977106,2
240790216,2
113598843,2
166991669,unknown
129860762,2
156184998,unknown
339105876,unknown
12689644,unknown
245249447,unknown
238276683,unknown
84742029,unknown
73432084,unknown
276937581,1
10973688,unknown
148892351,2
363238388,unknown
68445400,unknown
73268684,2
121496416,unknown
68613780,unknown
98666789,unknown
244798312,unknown
105937460,unknown
157581548,unknown
2524742,unknown
372550131,2
390592618,unknown
272176556,unknown
378058164,unknown
390142500,unknown
272815971,2
99373351,unknown
58042571,unknown
175129631,unknown
12798769,unknown
272282472,unknown
18195740,unknown
194335259,unknown
339068002,unknown
15430754,2
73269773,2
248905001,unknown
94329477,unknown
73105949,unknown
84450435,unknown
10020863,2
84749878,unknown
199937031,2
238256936,unknown
148789993,unknown
339057889,1
69790795,unknown
100893066,unknown
38389233,unknown
3335124,unknown
73164422,unknown
218308205,unknown
209868390,unknown
91035188,unknown
115645180,unknown
261448331,unknown
73239100,unknown
87033031,unknown
75600737,unknown
210368812,2
224736310,unknown
331496386,2
245766233,unknown
232009703,unknown
268777721,unknown
105593106,unknown
224982127,unknown
224718406,2
15861664,unknown
272072570,unknown
16137141,unknown
86860145,unknown
87719189,2
363536305,unknown
368766629,unknown
395284090,unknown
309959962,unknown
105858510,2
363663127,1
299182869,unknown
39299416,unknown
245156999,unknown
331617962,unknown
6471147,2
105847373,unknown
272419359,2
12701598,unknown
105980188,unknown
97390857,unknown
12794196,unknown
189777417,2
116364382,unknown
191202320,unknown
156126511,2
300262603,unknown
170908997,2
3334339,unknown
61775653,2
175423709,unknown
250427365,unknown
121323499,unknown
218035258,unknown
298682317,2
156115170,unknown
200623704,unknown
72710228,2
373108050,unknown
56838080,unknown
346103366,unknown
158574261,unknown
146340350,unknown
106313310,unknown
105606972,unknown
98671785,unknown
372670818,1
114958487,unknown
175096418,unknown
91123970,2
246092602,2
195239761,unknown
198800758,unknown
91818020,unknown
97707107,2
241518607,2
195436785,unknown
94196497,2
190061736,unknown
197888960,unknown
99940346,unknown
114694358,unknown
156685838,unknown
196089735,unknown
94408354,unknown
94384170,unknown
100084095,unknown
241538508,unknown
106393321,unknown
163817787,unknown
383024533,unknown
68997715,unknown
246042189,unknown
190908018,unknown
312861419,unknown
231028852,2
310082668,unknown
71804992,2
230336145,2
279924976,unknown
224697398,unknown
232018624,unknown
309960795,2
92061519,unknown
303474420,unknown
96344637,unknown
226682054,unknown
168139100,1
238490614,unknown
149178887,unknown
238510456,unknown
71454925,unknown
273875096,unknown
97180215,2
39854649,unknown
355127429,unknown
116829399,unknown
336802489,unknown
86765042,unknown
210505979,unknown
105970298,unknown
218307734,unknown
100586221,unknown
224727566,unknown
107490501,unknown
3479372,unknown
179115625,unknown
96704304,2
194071359,2
99131087,unknown
14176860,unknown
218263236,unknown
241538243,unknown
70137389,unknown
92748480,unknown
199979709,2
355216021,2
244301830,unknown
96285452,unknown
246103525,unknown
96924242,1
121478722,unknown
194334563,unknown
203047594,unknown
158369508,1
105592224,2
210641747,unknown
372534970,2
200703977,unknown
320590573,unknown
148549025,2
246153857,unknown
191414089,unknown
376207833,1
94723777,unknown
149182416,2
225314090,unknown
245252060,unknown
378426774,2
38889090,unknown
230414067,unknown
55982685,unknown
310171747,2
94093750,unknown
116856392,unknown
71011001,1
106319734,unknown
105858037,2
122089284,unknown
239240024,unknown
194384250,unknown
71242945,2
74628655,2
12788467,unknown
199980408,unknown
98046452,unknown
339099948,unknown
16189585,unknown
84306715,unknown
72738051,2
68588810,unknown
241557997,2
232022475,unknown
186289600,unknown
337567436,unknown
199980456,unknown
277797691,1
98731909,unknown
209681391,1
94266033,unknown
175575121,unknown
99844781,2
43065062,unknown
115894924,unknown
67538952,2
209526055,1
85695151,unknown
29491908,unknown
76588975,unknown
83333058,unknown
244695061,2
312820136,2
91961256,unknown
115227413,2
178866524,unknown
35437683,unknown
99913105,unknown
190448348,2
296712537,1
29351019,unknown
121502235,unknown
248913614,unknown
108325518,2
311310557,unknown
29943128,unknown
272084123,unknown
13409492,unknown
43468142,unknown
390370660,unknown
199949050,unknown
209479740,unknown
163714914,2
355207226,unknown
8940681,unknown
309975382,unknown
94124548,2
288678214,unknown
86816914,2
382983066,unknown
97019109,2
95543159,unknown
85425122,unknown
234168635,unknown
194334177,unknown
259156177,2
355154220,unknown
155825285,2
294308415,unknown
224186358,unknown
43468599,unknown
378256209,2
121945909,unknown
29953366,unknown
230522135,unknown
92484536,2
43065746,unknown
13401811,2
140910477,unknown
201505348,unknown
19560973,unknown
310430278,unknown
224696211,unknown
115290061,unknown
188186211,unknown
209879444,unknown
135027030,unknown
16251932,unknown
355102319,1
254114773,unknown
97009612,unknown
310096051,unknown
155061270,unknown
245499065,unknown
86788714,2
3393956,unknown
92066218,unknown
97404386,unknown
84753000,unknown
73013266,unknown
20022192,unknown
244740454,unknown
15845025,unknown
12785164,unknown
43064417,unknown
92481189,unknown
224708720,unknown
208929946,unknown
372722937,unknown
245967213,unknown
98621141,unknown
71999406,unknown
288538563,unknown
70809007,unknown
12785462,unknown
8960784,unknown
84466640,unknown
104383450,unknown
355941267,unknown
93517465,unknown
390327832,unknown
261285005,unknown
209518128,unknown
118269970,unknown
225280522,2
96563984,2
95347550,2
224203815,unknown
23256400,2
69353017,1
95224687,unknown
139200956,unknown
47033579,2
119274443,unknown
99915535,2
15510525,unknown
288873474,unknown
121318606,unknown
43427873,unknown
18848338,unknown
115260259,unknown
163656791,unknown
35768194,unknown
14069353,unknown
211091078,1
144884370,unknown
97081257,2
71781864,unknown
272339001,2
277267869,unknown
250214594,2
298960746,unknown
158010729,unknown
190826176,unknown
248927080,unknown
312923746,2
216559788,2
355174807,unknown
94286794,unknown
160230289,unknown
94574597,unknown
54742496,unknown
355005453,unknown
14833419,unknown
232458909,2
96584588,unknown
339495346,2
8119358,unknown
101771152,unknown
96584852,2
269167057,unknown
345242458,unknown
98609652,2
232431879,unknown
139234339,2
222596525,unknown
86801358,unknown
71384277,unknown
355157364,2
180159117,unknown
269497994,unknown
94672921,unknown
50643784,unknown
97647624,unknown
58964263,unknown
331562312,unknown
245421425,2
339977526,unknown
155586207,unknown
294391900,unknown
59426969,unknown
139243285,2
391027923,unknown
245689997,unknown
200718750,1
95550217,unknown
76866755,unknown
13218984,unknown
92646003,unknown
94162983,unknown
9534486,2
288092502,unknown
230457872,unknown
225018922,unknown
194343318,unknown
103721937,unknown
190858006,unknown
29650663,unknown
42961871,unknown
195148867,unknown
9531729,unknown
191121493,2
198760950,unknown
106563312,unknown
94420895,unknown
15105310,2
43134241,unknown
94134994,2
195437290,unknown
121504157,unknown
363597227,unknown
166491753,unknown
45200767,unknown
378244550,unknown
200666341,2
158574506,2
372980719,unknown
98972942,unknown
114689047,2
155754198,unknown
56841588,unknown
54617358,unknown
242505643,unknown
84728920,unknown
355218995,unknown
43470888,2
94264033,unknown
379037199,unknown
240784107,unknown
200001458,2
8845161,unknown
93578798,unknown
245144856,unknown
27064182,2
230646183,unknown
71481280,unknown
355009240,unknown
355006942,2
211119485,2
115643078,unknown
85614022,unknown
98696662,unknown
34339784,unknown
49496202,2
96380851,unknown
162896859,2
225291127,unknown
163730616,unknown
97735991,unknown
249234350,unknown
191817884,unknown
378496382,unknown
272112301,unknown
43481493,unknown
230649127,2
36456716,unknown
156225097,unknown
2140306,unknown
68379457,unknown
336474993,2
86659772,unknown
175066809,unknown
218307884,2
72056596,unknown
241533160,unknown
164888209,unknown
11856378,unknown
149159890,unknown
86644743,unknown
339157175,unknown
69730114,unknown
21584538,unknown
182001810,unknown
279006826,unknown
355124902,unknown
339064398,unknown
192136137,unknown
355098546,2
399844606,unknown
363081307,2
272192177,2
299479990,unknown
79706122,unknown
12665071,unknown
46264863,unknown
86564006,2
245736227,unknown
195436790,unknown
166502192,unknown
97783237,unknown
339067435,2
244796042,unknown
234851820,unknown
139220662,unknown
98663300,2
174771576,unknown
29991566,2
245214824,unknown
155305910,2
72729001,unknown
112764557,unknown
84491412,unknown
279970495,unknown
96707637,unknown
155648455,unknown
103885131,unknown
378245231,unknown
218015188,unknown
216523194,2
148568442,2
96482191,unknown
12777231,unknown
300548529,unknown
73252553,unknown
298760985,unknown
272305480,unknown
3315496,2
225287785,unknown
243777889,unknown
94155455,unknown
310475715,2
110240565,unknown
164829420,unknown
115148068,unknown
280345006,unknown
43414308,unknown
198800744,unknown
191719584,2
390606227,2
106007226,unknown
363058708,2
109799720,unknown
231995762,2
148850220,2
73264778,unknown
331497131,unknown
272460450,unknown
372726719,unknown
218153088,2
155594034,unknown
321601096,unknown
62146617,unknown
156215948,unknown
191668246,unknown
224629030,unknown
13627443,2
72640159,unknown
9487488,unknown
245775273,unknown
14634285,unknown
339115940,unknown
331567505,unknown
99914479,2
208963251,unknown
223991267,unknown
64156391,unknown
272761985,unknown
31202661,unknown
294270674,unknown
246188195,2
339157679,unknown
323004233,unknown
105857989,2
148685585,2
230413259,unknown
72692894,unknown
299183086,unknown
165879982,unknown
94359997,unknown
218290539,unknown
110240560,unknown
312471196,unknown
12679921,unknown
12805711,2
313112561,unknown
279477164,unknown
341130718,unknown
63831531,unknown
224989785,unknown
288823674,unknown
241566105,unknown
272077928,1
245244706,unknown
96678282,unknown
217115420,unknown
105774248,unknown
379037414,unknown
127887726,2
225703427,2
87494797,unknown
336424033,unknown
288205418,unknown
246107132,2
93999818,unknown
171180032,2
92479117,2
238264436,2
225033348,unknown
73433659,2
224203232,2
54879764,2
98961168,unknown
155526378,unknown
209499246,2
310103115,unknown
179111093,unknown
72376896,1
54803367,unknown
312208971,2
199951119,unknown
241534006,unknown
43329878,unknown
363218178,2
115062096,unknown
139276547,unknown
218018359,unknown
310058865,unknown
151235261,2
266714467,2
9092871,unknown
115039060,2
106875340,unknown
355941539,unknown
